index,depth,file,result,hash,total_meas,measurements,img_width,img_height,n_two_qubit_gates,n_one_qubit_gates,amount_gates,file_size_bytes,n_barriers
33768,4,./data/images/33768.png,"[0.482, 0.518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f43f2712f57cb42beadeba19fd89459c,2,"[1, 2]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",10736,0
33769,4,./data/images/33769.png,"[0.489, 0.511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d212a241f286a23d5e1ed2cb7c439514,2,"[1, 3]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",10795,0
33770,3,./data/images/33770.png,"[0.51, 0.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d528f19cde8aeaf79393ce62876a4210,2,"[1, 4]",292,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",10542,0
33771,4,./data/images/33771.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25024892b78f2d77edbc6d5a974ac5da,2,"[2, 3]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",10732,0
33772,4,./data/images/33772.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",75dcdc712eef2b2a4a2bd9cd8d50cd29,2,"[2, 4]",292,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",10484,0
33773,4,./data/images/33773.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8e4c66f19244b89d28fa6994562520bb,2,"[3, 4]",292,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",10435,0
33774,4,./data/images/33774.png,"[0.489, 0.511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",dcbd130afbfb6a9351e2737aadcc7f10,3,"[0, 1, 2]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11978,0
33775,4,./data/images/33775.png,"[0.475, 0.525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1a5929507b15176639609e5386332dc5,3,"[0, 1, 3]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11948,0
33776,3,./data/images/33776.png,"[0.516, 0.484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4fc3ca80f932c6c454fd50cdf4421cdb,3,"[0, 1, 4]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11807,0
33777,4,./data/images/33777.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",909000c1a47defe17f0c76432c8e8ded,3,"[0, 2, 3]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",12085,0
33778,4,./data/images/33778.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",773775a15cb3562339309ddcb968b008,3,"[0, 2, 4]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11934,0
33779,4,./data/images/33779.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",134c6c780cb7605d53ce4486e07a6d91,3,"[0, 3, 4]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11985,0
33780,4,./data/images/33780.png,"[0.497, 0.503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6cbb5aad2672aeba4494badf5a897315,3,"[1, 2, 3]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",12008,0
33781,4,./data/images/33781.png,"[0.509, 0.491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c2027854f77c82b66a1aeb2de49a68b1,3,"[1, 2, 4]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11850,0
33782,4,./data/images/33782.png,"[0.47, 0.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9bb06db605fa8dce28a6afc2df8ad620,3,"[1, 3, 4]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11905,0
33783,4,./data/images/33783.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32983ba3d3f85f4224978b24f3254251,3,"[2, 3, 4]",340,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",11855,0
33784,4,./data/images/33784.png,"[0.502, 0.498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f49fc492725cfbcea1d48bdd9ba20b7b,4,"[0, 1, 2, 3]",437,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",13244,0
33785,4,./data/images/33785.png,"[0.505, 0.495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b170f60b451cc34f6c67b6adad7381a1,4,"[0, 1, 2, 4]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",12989,0
33786,4,./data/images/33786.png,"[0.508, 0.492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d860f0c2ec3d487a0db80194b5495cb7,4,"[0, 1, 3, 4]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",12954,0
33787,4,./data/images/33787.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c8b8b388ef1796d63c406c2923e31cc9,4,"[0, 2, 3, 4]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",13117,0
33788,4,./data/images/33788.png,"[0.511, 0.489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49e7beb3a76a504428b7653ed0e9fd41,4,"[1, 2, 3, 4]",389,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",13042,0
33789,4,./data/images/33789.png,"[0.487, 0.513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",eea527b6b656bb6582b8d4f2733ca0ae,5,"[0, 1, 2, 3, 4]",437,339,3,2,"{""id"": 1, ""h"": 1, ""swap"": 2, ""cx"": 1}",14281,0
34038,3,./data/images/34038.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ee259941ba99e800411defc8cda9bf17,1,[0],340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",9727,0
34039,4,./data/images/34039.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",495ac52a215b0de3a807bc64f62f3571,1,[1],340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",9554,0
34040,4,./data/images/34040.png,"[0.493, 0.507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",55430b3b7e1d19c29c61a12308f04485,1,[2],340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",9439,0
34041,3,./data/images/34041.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f728c3981fa9cc0c160158a43171740a,1,[3],292,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",9452,0
34042,3,./data/images/34042.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",56b746c9438a9365d428164a89c632d3,1,[4],292,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",9285,0
34043,4,./data/images/34043.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5b52d0db498977e41bf0bd456b460aae,2,"[0, 1]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10933,0
34044,4,./data/images/34044.png,"[0.503, 0.497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ad4cb7973c74b832e483363c5f7de859,2,"[0, 2]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10915,0
34045,3,./data/images/34045.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c16f4a4d9292cd78813e05841f67568a,2,"[0, 3]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10929,0
34046,3,./data/images/34046.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",af90667fb5cdfd3cd036c4a180629957,2,"[0, 4]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10780,0
34047,4,./data/images/34047.png,"[0.529, 0.471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",078e4428615fdf80b71efc0c11d5a1d3,2,"[1, 2]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10855,0
34048,4,./data/images/34048.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d737503edd99e94343fdd670fab664ba,2,"[1, 3]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10792,0
34049,4,./data/images/34049.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",acaae61ddf73e4a1e6561721a2f2be6d,2,"[1, 4]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10675,0
34050,4,./data/images/34050.png,"[0.517, 0.483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6b5b5c834d8173c197cd2f71f7fda2e0,2,"[2, 3]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10681,0
34051,4,./data/images/34051.png,"[0.491, 0.509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46910f2ac1703d0b03fa5b8260b9595f,2,"[2, 4]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10564,0
34052,3,./data/images/34052.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",770852314923f2973fd6b06cd5088588,2,"[3, 4]",340,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",10631,0
34053,4,./data/images/34053.png,"[0.504, 0.496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a92d97284c4d7414f94f6db1ba829a91,3,"[0, 1, 2]",437,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",12259,0
34054,4,./data/images/34054.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b32c82a6583f4166fcfe315215026a85,3,"[0, 1, 3]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",12168,0
34055,4,./data/images/34055.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39a22486bd59cc2778d4120f8fe391be,3,"[0, 1, 4]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",12011,0
34056,4,./data/images/34056.png,"[0.513, 0.487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b71c79f9b9ce94bd4f50818ad1663ee6,3,"[0, 2, 3]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",12143,0
34057,4,./data/images/34057.png,"[0.509, 0.491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",aa979da27edb2adc21557264f9b394b7,3,"[0, 2, 4]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",11990,0
34058,3,./data/images/34058.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54aecff1fff591b140027f9d1a4313e8,3,"[0, 3, 4]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",12107,0
34059,4,./data/images/34059.png,"[0.496, 0.504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16a5b77e70f61f90c86dfe29798e3643,3,"[1, 2, 3]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",12055,0
34060,4,./data/images/34060.png,"[0.499, 0.501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c4dbaff5fcabfea1ac31dff2054413b5,3,"[1, 2, 4]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",11972,0
34061,4,./data/images/34061.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",c8359d77a4a46b66a8084e0f4deb42dc,3,"[1, 3, 4]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",11917,0
34062,4,./data/images/34062.png,"[0.511, 0.489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fb7b4f6d517ef79782604658fa613f11,3,"[2, 3, 4]",389,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",11834,0
34063,4,./data/images/34063.png,"[0.485, 0.515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",341dcdbc2574efa61d42089a9515c3c4,4,"[0, 1, 2, 3]",437,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",13408,0
34064,4,./data/images/34064.png,"[0.515, 0.485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ac26b9a582ece65ab2725a9b11b4b38a,4,"[0, 1, 2, 4]",437,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",13256,0
34065,4,./data/images/34065.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14a55ae126a44ad3f750c0e160ad226c,4,"[0, 1, 3, 4]",437,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",13361,0
34066,4,./data/images/34066.png,"[0.488, 0.512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3ce16f3ca16691b7a526ec489f4fbe4a,4,"[0, 2, 3, 4]",437,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",13338,0
34067,4,./data/images/34067.png,"[0.494, 0.506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",cb003ddebc2d311b3fc44c856a9d9bfb,4,"[1, 2, 3, 4]",437,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",13172,0
34068,4,./data/images/34068.png,"[0.491, 0.509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6237751042019e93e4d88a8c4167cdbe,5,"[0, 1, 2, 3, 4]",485,339,3,3,"{""h"": 1, ""id"": 2, ""swap"": 3}",14611,0
33852,4,./data/images/33852.png,"[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",03e26f73017236fa8feaca945d2ec3bb,1,[0],340,339,0,13,"{""id"": 6, ""h"": 3, ""x"": 3, ""ry"": 1}",9682,0
